5 digit NTD ID,4 digit NTD ID,Agency,Active,Reporter Type,UZA,UZA Name,Modes,TOS,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
44929,,City of Fort Lauderdale,Active,Full Reporter,4,Miami FL,MB,PT,0,0,0,0,0,0,0,0,0,0,0,0,10139,152223,348541,294581,285931,195814,97096,107219,72408
50019,5019,City of Middletown,Active,Reduced Reporter,308,Middletown OH,DR,DO,5153,7216,10713,12811,12780,11049,9550,8079,7608,7311,0,0,0,0,0,0,0,0,0,0,0
50019,5019,City of Middletown,Active,Reduced Reporter,308,Middletown OH,MB,DO,127156,188471,194025,208122,211616,228064,237686,190253,202849,212285,0,0,0,0,0,0,0,0,0,0,0
50008,5008,Milwaukee County,Active,Full Reporter,35,Milwaukee WI,DR,PT,1055349,1059555,1003625,1015196,1033260,1090297,1128832,1170955,1106946,875258,500157,477332,479156,442878,453042,447090,454851,451109,238641,269581,185555
50008,5008,Milwaukee County,Inactive,Full Reporter,35,Milwaukee WI,DR,TX,0,0,0,0,0,0,0,0,0,0,71510,0,0,0,0,0,0,0,0,0,0
50008,5008,Milwaukee County,Inactive,Full Reporter,35,Milwaukee WI,MB,DO,56691629,55825185,54052394,54949479,54447055,50716496,50950787,46371665,44065885,44753412,45217284,42136449,41014263,39313138,40256308,34606043,0,0,0,0,0
50008,5008,Milwaukee County,Active,Full Reporter,35,Milwaukee WI,MB,PT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30429789,28972674,18040236,15728839,9333253
50008,5008,Milwaukee County,Inactive,Full Reporter,35,Milwaukee WI,VP,DO,26450,26481,32793,31997,33985,24937,26447,30778,29960,27524,0,0,0,0,0,0,0,0,0,0,0
50094,5094,WAUKESHA COUNTY TRANSIT SYSTEM,Inactive,Full Reporter,32,Milwaukee WI,DR,PT,0,2806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50094,5094,WAUKESHA COUNTY TRANSIT SYSTEM,Inactive,Full Reporter,32,Milwaukee WI,MB,PT,0,134380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50096,5096,City of Waukesha ,Active,Full Reporter,35,Milwaukee WI,CB,PT,0,0,0,0,0,0,0,0,0,0,194301,170582,165915,164547,158773,138233,111726,95862,28243,14010,10721
50096,5096,City of Waukesha ,Active,Full Reporter,35,Milwaukee WI,DR,DO,16128,18483,19943,20489,21127,20128,23268,22782,19837,19365,17759,12398,11916,10906,10561,10527,11902,11063,5984,7296,4625
50096,5096,City of Waukesha ,Active,Full Reporter,35,Milwaukee WI,DR,PT,0,7229,10151,10975,11624,12224,10393,9517,8510,8325,9028,5856,3677,3095,3169,3480,2831,3649,2208,1648,1104
50096,5096,City of Waukesha ,Active,Full Reporter,35,Milwaukee WI,MB,DO,791463,757887,730221,742662,741008,780470,819046,962482,941981,992137,1057955,1013919,963955,938423,889399,871698,870203,577696,364383,317605,185654
50096,5096,City of Waukesha ,Active,Full Reporter,35,Milwaukee WI,MB,PT,0,209346,266829,269555,285224,296978,318950,250638,240209,240126,0,0,0,0,0,0,0,232011,83734,94920,58077
50160,5160,County of Washington,Active,Full Reporter,35,Milwaukee WI,CB,PT,0,0,0,0,0,0,0,0,0,0,127535,116067,110339,102205,91901,80858,78557,73551,24789,16302,12355
50160,5160,County of Washington,Active,Full Reporter,35,Milwaukee WI,DR,PT,33756,31617,69962,70323,75836,97614,99754,90050,94005,99587,92941,94457,95536,94358,91620,90739,91797,87750,61131,68960,39633
50160,5160,County of Washington,Inactive,Full Reporter,35,Milwaukee WI,MB,PT,0,26673,66291,80468,94859,91521,111358,106461,111703,127551,0,0,0,0,0,0,0,0,0,0,0
50161,5161,Ozaukee County ,Inactive,Full Reporter,35,Milwaukee WI,CB,DO,0,0,0,0,0,0,0,0,0,0,117536,116587,113816,92538,108345,102507,92152,0,0,0,0
50161,5161,Ozaukee County ,Active,Full Reporter,35,Milwaukee WI,CB,PT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73675,10991,2295,4355
50161,5161,Ozaukee County ,Active,Full Reporter,35,Milwaukee WI,DR,PT,0,65338,52291,72706,68949,73000,75053,71517,74597,79914,90723,96320,110591,108513,113569,116279,112135,107706,66467,71976,42916
50161,5161,Ozaukee County ,Inactive,Full Reporter,35,Milwaukee WI,MB,DO,0,0,0,0,0,0,0,89337,113593,113589,0,0,0,0,0,0,0,0,0,0,0
50161,5161,Ozaukee County ,Inactive,Full Reporter,35,Milwaukee WI,MB,PT,0,106721,60738,108212,95285,94902,127836,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55312,,City of Milwaukee,Active,Full Reporter,35,Milwaukee WI,SR,PT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156683,760321,261303,301170,190204
50027,5027,Metro Transit,Active,Full Reporter,16,Minneapolis MN,CR,PT,0,0,0,0,0,0,0,82282,710426,703427,700278,787239,721214,722637,711167,793798,787327,767768,152455,50433,41675
50027,5027,Metro Transit,Active,Full Reporter,16,Minneapolis MN,LR,DO,0,0,2938807,7901668,9356982,9101036,10221683,9863042,10423862,10400854,10498236,10162919,15999992,23003457,22963629,23810995,24955617,25299442,10255520,10673554,6773045
50027,5027,Metro Transit,Active,Full Reporter,16,Minneapolis MN,MB,DO,69586175,67235776,53962653,61797145,64373314,67865688,71614056,66401218,66882361,69782602,69854994,70418592,67814305,62106089,58949823,57322632,54910461,51860027,25496989,22137142,14549673
50154,5154,Metropolitan Council,Inactive,Full Reporter,16,Minneapolis MN,CB,PT,0,0,0,0,0,0,0,0,0,0,0,0,330147,0,0,0,0,0,0,0,0
50154,5154,Metropolitan Council,Active,Full Reporter,16,Minneapolis MN,DR,PT,772978,747281,790222,772038,807225,807193,796116,727562,399172,330286,456212,484346,416917,370787,302667,286325,249133,2573189,1527951,1928824,1170171
50154,5154,Metropolitan Council,Active,Full Reporter,16,Minneapolis MN,MB,PT,3653830,4896018,4726144,8419432,9237097,9420474,9292085,10637721,11384375,11615428,11357700,11300227,10075536,2458932,2628263,2513776,2396845,2562349,1058928,1089113,665502
50154,5154,Metropolitan Council,Active,Full Reporter,16,Minneapolis MN,VP,PT,0,0,103124,130806,130556,175949,134154,210688,187043,189280,179013,186169,176517,165442,166761,149904,117252,108857,57908,56594,35214
50155,5155,Metro Mobility,Inactive,Full Reporter,16,Minneapolis MN,DR,PT,1108110,1116563,1154045,1104883,1110548,1283571,1220862,1237496,1302289,1515118,1628051,1750738,1901563,2020700,2133727,2176790,2297680,0,0,0,0
50515,5218,University of Minnesota Transit,Active,Full Reporter,16,Minneapolis MN,DR,DO,0,0,0,0,0,0,0,0,0,0,0,0,2706,5845,7089,9519,9624,8728,2416,1239,1373
50515,5218,University of Minnesota Transit,Active,Full Reporter,16,Minneapolis MN,MB,PT,0,0,0,0,0,0,0,0,0,0,0,0,1545274,3499506,3905922,3922565,4106203,4119293,1080214,1195584,1009633
50516,5219,City of Plymouth,Active,Full Reporter,16,Minneapolis MN,DR,PT,0,0,0,0,0,0,0,0,0,0,0,0,0,38773,31647,31026,27514,35902,25860,32798,19868
50516,5219,City of Plymouth,Active,Full Reporter,16,Minneapolis MN,MB,PT,0,0,0,0,0,0,0,0,0,0,0,0,0,462155,474179,486905,491823,486822,121975,55081,52281
50517,5220,City of Maple Grove,Active,Full Reporter,16,Minneapolis MN,DR,PT,0,0,0,0,0,0,0,0,0,0,0,0,0,34927,43320,39741,36568,35797,19850,24303,18994
50517,5220,City of Maple Grove,Inactive,Full Reporter,16,Minneapolis MN,MB,PT,0,0,0,0,0,0,0,0,0,0,0,0,0,12000,12506,10706,9064,8802,1218,0,0
50518,5221,SouthWest Transit,Active,Full Reporter,16,Minneapolis MN,DR,PT,0,0,0,0,0,0,0,0,0,0,0,0,0,12490,53531,74531,102511,108801,51999,62667,60343
50518,5221,SouthWest Transit,Active,Full Reporter,16,Minneapolis MN,MB,PT,0,0,0,0,0,0,0,0,0,0,0,0,0,1113333,1192559,1074302,1022564,998654,197679,147293,92393
50519,5222,Minnesota Valley Transit Authority,Active,Full Reporter,16,Minneapolis MN,DR,PT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35343,47342
50519,5222,Minnesota Valley Transit Authority,Active,Full Reporter,16,Minneapolis MN,MB,PT,0,0,0,0,0,0,0,0,0,0,0,0,0,2965964,2635587,2653964,2619791,2547655,782095,584687,429935
90119,9119,City of Laguna Beach,Inactive,Reduced Reporter,69,Mission Viejo-Lake Forest-San Clemente CA,MB,DO,0,0,0,0,0,475909,533297,603728,575372,666862,697250,686018,776918,944547,1014636,844353,824503,197228,0,0,0
80009,8009,Missoula Urban Transportation District,Active,Full Reporter,348,Missoula MT,DR,DO,14175,17614,20165,24429,25396,18422,16570,21870,21600,19273,20698,22821,20623,23292,29018,30889,36084,45268,28812,36656,29945
80009,8009,Missoula Urban Transportation District,Active,Full Reporter,348,Missoula MT,MB,DO,680922,682278,665410,665499,721452,737910,846147,800744,811858,910973,897888,898528,913893,1382054,1552742,1563654,1573615,1538954,849118,793033,504805
80107,8107,University of Montana,Active,Full Reporter,348,Missoula MT,MB,DO,0,0,0,0,0,0,0,372420,376545,423043,437873,404335,392734,381097,361541,306347,252449,222774,77318,18235,0
40043,4043,City of Mobile,Active,Full Reporter,115,Mobile AL,DR,DO,0,0,0,63936,93093,95013,107410,100356,106620,108603,89834,84434,77353,86893,81225,82184,86237,86433,55297,51638,28315
40043,4043,City of Mobile,Active,Full Reporter,115,Mobile AL,MB,DO,0,0,0,802368,914634,970640,1135077,1081929,1082703,1077236,1137564,1272429,1182093,1112634,975058,848714,844255,866433,550446,413435,209748
90007,9007,City of Modesto ,Inactive,Full Reporter,105,Modesto CA,DR,PT,53486,103992,107750,96192,99853,105289,111828,112573,117306,119087,113871,115148,114017,118215,113247,99507,81885,81654,51023,27319,0
90007,9007,City of Modesto ,Inactive,Full Reporter,105,Modesto CA,DR,TX,0,0,0,0,0,0,0,0,0,0,0,0,5373,11163,13457,9898,4422,2511,700,11,0
90007,9007,City of Modesto ,Inactive,Full Reporter,105,Modesto CA,MB,PT,1570121,2919116,3000010,2703289,2915224,2994694,3189364,2863762,2966885,3445497,3486871,3681367,3665081,3394214,2932745,2676780,2387193,2310782,1383217,502453,0
90306,,Stanislaus Regional Transit Authority,Active,Full Reporter,105,Modesto CA,CB,PT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14373,22464
90306,,Stanislaus Regional Transit Authority,Active,Full Reporter,105,Modesto CA,DR,PT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50258,69951
90306,,Stanislaus Regional Transit Authority,Active,Full Reporter,105,Modesto CA,MB,PT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,886235,1051196
30061,3061,Mid Mon Valley Transit Authority,Inactive,Full Reporter,417,Monessen-California PA,DR,PT,0,91,59,15,4,98,127,207,473,763,795,1518,922,707,757,667,284,0,0,0,0
30061,3061,Mid Mon Valley Transit Authority,Active,Full Reporter,417,Monessen-California PA,MB,PT,1728,406825,376225,341898,343400,339952,372022,406430,367871,333741,347473,335160,340173,309579,304701,289375,287945,276704,173930,173111,104759
60026,6026,City of Monroe ,Active,Reduced Reporter,272,Monroe LA,DR,DO,620,2518,0,7827,9997,10484,10408,10056,9556,8699,0,0,0,0,0,0,0,0,0,0,0
60026,6026,City of Monroe ,Active,Reduced Reporter,272,Monroe LA,MB,DO,0,217394,0,1061760,1126715,1201171,1207126,1142972,1172182,1199580,0,0,0,0,0,0,0,0,0,0,0
50522,,Lake Erie Transportation Commission,Active,Full Reporter,490,Monroe MI,DR,DO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72115,138395,137459,135565,56081,62534,36878
50522,,Lake Erie Transportation Commission,Inactive,Full Reporter,490,Monroe MI,DR,PT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50522,,Lake Erie Transportation Commission,Active,Full Reporter,490,Monroe MI,MB,DO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135733,278092,290790,290120,123430,126148,71005
50522,,Lake Erie Transportation Commission,Inactive,Full Reporter,490,Monroe MI,MB,PT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40044,4044,City of Montgomery,Active,Full Reporter,142,Montgomery AL,DR,DO,0,73115,0,40325,37242,37156,36660,39228,41459,41187,36653,34256,33348,32205,30142,29201,25961,22820,15754,15223,8348
40044,4044,City of Montgomery,Inactive,Full Reporter,142,Montgomery AL,DR,PT,0,7473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40044,4044,City of Montgomery,Active,Full Reporter,142,Montgomery AL,MB,DO,0,412645,0,746001,907609,1125238,1322997,1311367,1270638,1158176,936718,919659,902301,811686,737160,630949,593910,586064,380119,315051,187785
40213,4213,Autauga County Commission,Active,Reduced Reporter,142,Montgomery AL,DR,DO,0,58360,62248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30089,3089,Monongalia County Urban Mass Transit Authority,Active,Reduced Reporter,393,Morgantown WV,DR,DO,0,0,0,0,13234,12944,13259,11054,12010,13719,0,0,0,0,0,0,0,0,0,0,0
30089,3089,Monongalia County Urban Mass Transit Authority,Active,Reduced Reporter,393,Morgantown WV,MB,DO,0,0,0,0,590230,783154,987293,1031436,985056,1212769,0,0,0,0,0,0,0,0,0,0,0
30107,3107,West Virginia University - Morgantown Personal Rapid Transit,Active,Full Reporter,393,Morgantown WV,MG,DO,0,0,0,0,0,0,0,0,0,0,1363463,2408935,2299875,2335375,2083575,2031521,1585701,1744629,405835,840983,557910
40190,4190,"East Tennessee Human Resource Agency, Inc.",Active,Reduced Reporter,449,Morristown TN,DR,DO,0,0,0,0,0,0,0,0,0,0,133365,127831,0,0,0,0,0,0,0,0,0
00044,0044,Skagit Transit,Active,Full Reporter,435,Mount Vernon WA,CB,DO,0,0,0,0,0,0,0,0,0,0,114746,109897,134063,133350,116348,112563,139223,146079,60805,63737,52876
00044,0044,Skagit Transit,Active,Full Reporter,435,Mount Vernon WA,DR,DO,0,0,0,46641,48753,55671,58682,68016,73848,58344,57416,55204,61370,61616,64409,63992,66829,75496,38607,42174,29187
00044,0044,Skagit Transit,Active,Full Reporter,435,Mount Vernon WA,MB,DO,0,0,0,269053,372486,422258,503321,508212,554281,624704,582727,644968,701676,677374,578663,554403,591047,560363,236772,225406,158287
00044,0044,Skagit Transit,Active,Full Reporter,435,Mount Vernon WA,VP,DO,0,0,0,39102,74299,83015,107868,99507,87354,106021,119913,126746,128929,129729,118028,107928,110388,114180,62739,52933,32156
50054,5054,Muncie Indiana Transit System,Active,Full Reporter,322,Muncie IN,DR,DO,75755,0,79467,73165,74749,82855,71566,66609,63364,61502,66742,66471,67854,66606,63268,55589,54080,55889,34031,35118,20788
50054,5054,Muncie Indiana Transit System,Active,Full Reporter,322,Muncie IN,MB,DO,1238209,0,1299733,1511377,1979218,1952115,1957915,1807577,1848008,1888598,1865415,1844159,1854786,1776468,1549764,1377416,1337176,1352341,776077,712271,431339
40186,4186,City of Murfreesboro,Inactive,Reduced Reporter,241,Murfreesboro TN,DR,PT,0,0,0,0,0,0,0,0,7278,7062,0,0,0,0,0,0,0,0,0,0,0
40186,4186,City of Murfreesboro,Active,Reduced Reporter,241,Murfreesboro TN,MB,DO,0,0,0,0,0,0,0,0,188657,271382,0,0,0,0,0,0,0,0,0,0,0
40204,4204,Mid-Cumberland Human Resource Agency,Active,Reduced Reporter,241,Murfreesboro TN,DR,DO,0,0,0,0,0,0,0,0,0,0,0,117775,0,0,0,0,0,0,0,0,0
40204,4204,Mid-Cumberland Human Resource Agency,Active,Reduced Reporter,241,Murfreesboro TN,DR,PT,0,0,0,0,0,0,0,0,0,0,0,3562,0,0,0,0,0,0,0,0,0
50037,5037,County of Muskegon,Active,Reduced Reporter,207,Muskegon MI,DR,DO,0,0,13967,14421,14564,14157,12350,11554,12159,16231,0,0,0,0,0,0,0,0,0,0,0
50037,5037,County of Muskegon,Active,Reduced Reporter,207,Muskegon MI,MB,DO,0,0,404798,438418,482997,538745,610282,597848,655747,722651,0,0,0,0,0,0,0,0,0,0,0
50037,5037,County of Muskegon,Inactive,Reduced Reporter,207,Muskegon MI,MB,PT,0,0,0,3624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50037,5037,County of Muskegon,Inactive,Reduced Reporter,207,Muskegon MI,TB,PT,0,0,8247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50181,5181,City of Grand Haven Harbor Transit,Inactive,Reduced Reporter,207,Muskegon MI,DR,DO,0,0,0,0,0,21541,133025,129468,142335,137611,0,0,0,0,0,0,0,0,0,0,0
40102,4102,Waccamaw Regional Transportation Authority,Active,Reduced Reporter,166,Myrtle Beach-Socastee SC-NC,DR,DO,17916,0,0,64763,85560,0,9520,14481,53488,36607,31856,15498,3942,2696,0,0,0,0,0,0,0
40102,4102,Waccamaw Regional Transportation Authority,Active,Reduced Reporter,166,Myrtle Beach-Socastee SC-NC,MB,DO,93947,0,0,455837,442727,217078,146810,248731,636871,782506,992804,693830,414361,190818,0,0,0,0,0,0,0
90088,9088,Napa Valley Transportation Authority,Active,Full Reporter,342,Napa CA,CB,PT,0,0,0,0,0,0,0,0,0,0,28500,44479,63601,80737,102630,103469,89604,104739,63868,52768,31480
90088,9088,Napa Valley Transportation Authority,Active,Full Reporter,342,Napa CA,DR,PT,20547,31686,31861,37084,10207,43077,39128,39151,41796,99355,100375,110024,116971,112497,98396,100275,101130,106509,71634,79334,39156
90088,9088,Napa Valley Transportation Authority,Active,Full Reporter,342,Napa CA,MB,PT,615806,789792,754821,751263,118455,796574,756913,712080,630470,613313,461543,623739,751901,897463,979235,926331,879756,848890,311100,241472,198047
10087,1087,City of Nashua,Inactive,Full Reporter,160,Nashua NH-MA,DR,DO,0,0,0,0,0,0,30974,27417,0,0,0,0,0,0,0,0,0,0,0,0,0
10087,1087,City of Nashua,Active,Full Reporter,160,Nashua NH-MA,DR,PT,0,0,38203,38186,39883,37764,0,0,25256,23776,20259,19202,18423,17669,18592,16362,17347,18682,16027,11664,7407
10087,1087,City of Nashua,Inactive,Full Reporter,160,Nashua NH-MA,MB,DO,0,0,0,0,0,0,429444,433748,0,0,0,0,0,0,0,0,0,0,0,0,0
10087,1087,City of Nashua,Active,Full Reporter,160,Nashua NH-MA,MB,PT,0,0,302144,333143,349108,352905,0,0,459777,478584,508517,491631,509881,484816,478312,454596,447454,433759,198842,261662,165296
40004,4004,Metropolitan Transit Authority,Inactive,Full Reporter,44,Nashville TN,CB,DO,0,0,0,0,0,0,0,0,0,0,0,0,201349,359813,333053,160949,0,0,0,0,0
40004,4004,Metropolitan Transit Authority,Active,Full Reporter,44,Nashville TN,DR,DO,116150,136708,175380,239741,272077,287233,320427,325316,306403,279931,289627,283563,314960,300945,290374,312262,313041,299585,178398,201063,129687
40004,4004,Metropolitan Transit Authority,Inactive,Full Reporter,44,Nashville TN,DR,PT,0,0,0,0,0,0,0,35815,78327,0,0,0,0,0,0,0,0,0,0,0,0
40004,4004,Metropolitan Transit Authority,Active,Full Reporter,44,Nashville TN,DR,TX,0,0,0,0,0,0,0,0,0,83725,97241,112972,108428,132654,156006,146927,110655,94391,51154,63699,51943
40004,4004,Metropolitan Transit Authority,Active,Full Reporter,44,Nashville TN,MB,DO,6590671,6802797,6510549,7258661,7824023,8613467,9118658,7928976,7676474,8819489,9449084,9432768,9330265,9215774,8929525,8971288,9372784,9118379,4903856,4957379,3762381
40159,4159,Regional Transportation Authority,Active,Full Reporter,44,Nashville TN,CB,PT,0,0,0,0,0,0,0,0,0,0,139413,185394,202722,201989,191593,196108,184942,178981,56991,35523,29595
40159,4159,Regional Transportation Authority,Active,Full Reporter,44,Nashville TN,CR,PT,0,0,0,0,0,142490,191966,184426,212371,281173,264874,243496,258023,273878,283174,299112,298765,293314,77245,57461,41128
40159,4159,Regional Transportation Authority,Inactive,Full Reporter,44,Nashville TN,MB,PT,0,0,0,0,0,0,83267,28196,59937,107993,0,0,0,0,0,0,0,0,0,0,0
40159,4159,Regional Transportation Authority,Inactive,Full Reporter,44,Nashville TN,VP,DO,0,0,0,0,0,0,5764,162088,149248,192902,0,0,0,0,0,0,0,0,0,0,0
40159,4159,Regional Transportation Authority,Active,Full Reporter,44,Nashville TN,VP,PT,0,0,0,0,0,0,0,0,0,0,185159,173843,176851,153928,136367,125245,119671,75901,35894,17084,8152
40178,4178,The Transportation Management Association Group,Active,Full Reporter,44,Nashville TN,VP,DO,0,0,0,0,0,0,0,57029,54725,64198,74768,63851,73811,79625,95207,100426,117976,128461,92154,76829,45927
10006,1006,Southeastern Regional Transit Authority,Active,Full Reporter,219,New Bedford MA,DR,PT,38346,46335,45508,45266,46842,113513,50980,41630,40275,41494,46637,51177,48551,55102,60584,72174,75913,91626,65758,81401,46852
10006,1006,Southeastern Regional Transit Authority,Active,Full Reporter,219,New Bedford MA,MB,PT,1425974,1744973,1718241,1560937,1578666,1596981,1651932,1616061,1837149,1790462,1915815,2188334,2509998,2673904,2699482,2636098,2661811,2691290,1647726,1858985,1169917
10049,1049,Greater New Haven Transit District,Active,Full Reporter,72,New Haven CT,DR,DO,104597,141401,231899,242071,265952,264639,275469,250176,248971,245712,249083,262283,268131,254929,242554,228648,231519,232653,152508,174118,109339
10049,1049,Greater New Haven Transit District,Inactive,Full Reporter,72,New Haven CT,DR,PT,68912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10049,1049,Greater New Haven Transit District,Inactive,Full Reporter,72,New Haven CT,MB,DO,0,0,85730,82624,65584,72605,61077,6906,4257,3851,5035,4159,4230,4341,1585,0,0,0,0,0,0
10049,1049,Greater New Haven Transit District,Inactive,Full Reporter,72,New Haven CT,TB,DO,0,41095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10055,1055,Connecticut Department of Transportation - CTTRANSIT New Haven Division,Active,Full Reporter,72,New Haven CT,MB,DO,8584315,8157069,7760507,7982610,8407970,8347875,8912207,8703695,8767581,9040651,9583454,9589173,9553789,9052803,8364510,7712552,7700016,7465928,5718385,4820800,3584473
